Time CaSSavg CaJSRavg JRyRtot PRyR_open PRyR_ready PNorm_mode PnotVinact PLType_open CaToT2 PIto2_open CaJSRtot CaSStot 
7.969 0.00011449 0.751018 0 0 0.6474 0.995 0.951 0 6.88032 0 0.000204825 2.25174 
7.97 0.000114434 0.75104 0 0 0.6478 0.995 0.951 0 6.88019 0 0.000204728 2.25178 
7.971 0.000114377 0.751062 0 0 0.6484 0.996 0.952 0 6.88006 0.001 0.000204631 2.25181 
7.972 0.000114321 0.751085 0 0 0.6484 0.996 0.952 0 6.87994 0 0.000204535 2.25184 
7.973 0.000114265 0.751106 0 0 0.649 0.996 0.952 0 6.87981 0.001 0.000204439 2.25188 
7.974 0.00011421 0.751128 0 0 0.6494 0.997 0.953 0 6.87968 0.001 0.000204344 2.25191 
7.975 0.000114154 0.75115 0 0 0.6498 0.997 0.953 0 6.87956 0.001 0.000204249 2.25194 
7.976 0.000114099 0.751171 0 0 0.6504 0.997 0.953 0 6.87943 0.001 0.000204154 2.25198 
7.977 0.000114045 0.751192 0 0 0.6506 0.997 0.953 0 6.8793 0.001 0.00020406 2.25201 
7.978 0.00011399 0.751213 0 0 0.6512 0.997 0.953 0 6.87918 0 0.000203967 2.25204 
7.979 0.000113936 0.751233 0 0 0.6518 0.997 0.953 0 6.87905 0 0.000203874 2.25207 
7.98 0.000113882 0.751254 0 0 0.6522 0.997 0.954 0 6.87893 0.002 0.000203781 2.2521 
7.981 0.000113828 0.751274 0 0 0.6526 0.997 0.954 0 6.8788 0.001 0.000203689 2.25213 
7.982 0.000113775 0.751294 0 0 0.653 0.997 0.954 0 6.87867 0.002 0.000203597 2.25216 
7.983 0.000113722 0.751314 0 0 0.6538 0.997 0.954 0 6.87855 0 0.000203506 2.25219 
7.984 0.000113669 0.751333 0 0 0.6542 0.997 0.954 0 6.87842 0.002 0.000203415 2.25222 
7.985 0.000113616 0.751353 0 0 0.6546 0.997 0.954 0 6.8783 0 0.000203325 2.25225 
7.986 0.000113564 0.751372 0 0 0.6556 0.997 0.954 0 6.87817 0 0.000203235 2.25228 
7.987 0.000113512 0.751391 0 0 0.6562 0.997 0.954 0 6.87804 0 0.000203145 2.25231 
7.988 0.00011346 0.75141 0 0 0.6574 0.998 0.954 0 6.87792 0.002 0.000203056 2.25234 
7.989 0.000113408 0.751429 0 0 0.6576 0.998 0.954 0 6.87779 0 0.000202968 2.25237 
7.99 0.000113357 0.751447 0 0 0.6578 0.998 0.955 0 6.87767 0 0.000202879 2.25239 
7.991 0.000113306 0.751465 0 0 0.6586 0.998 0.955 0 6.87754 0 0.000202791 2.25242 
7.992 0.000113255 0.751483 0 0 0.6588 0.998 0.955 0 6.87742 0 0.000202704 2.25245 
7.993 0.000113204 0.751501 0 0 0.6592 0.998 0.955 0 6.87729 0 0.000202617 2.25248 
7.994 0.000113154 0.751519 0 0 0.66 0.998 0.955 0 6.87717 0.001 0.00020253 2.2525 
7.995 0.000113103 0.751536 0 0 0.6602 0.998 0.955 0 6.87704 0.001 0.000202444 2.25253 
7.996 0.000113054 0.751553 0 0 0.6604 0.999 0.956 0 6.87692 0 0.000202359 2.25256 
7.997 0.000113004 0.751571 0 0 0.6608 0.999 0.956 0 6.87679 0.001 0.000202273 2.25258 
7.998 0.000112954 0.751587 0 0 0.6616 0.999 0.956 0 6.87667 0.001 0.000202188 2.25261 
7.999 0.000112905 0.751604 0 0 0.6624 0.999 0.956 0 6.87654 0 0.000202104 2.25263 
8 0.000112856 0.751621 0 0 0.6624 0.998 0.956 0 6.87642 0 0.00020202 2.25266 
8.001 0.000112807 0.751637 0 0 0.6626 0.998 0.956 0 6.8763 0.002 0.000201936 2.25268 
8.002 0.000112759 0.751653 0 0 0.663 0.998 0.957 0 6.87617 0.001 0.000201852 2.25271 
8.003 0.000112711 0.751669 0 0 0.6632 0.999 0.957 0 6.87605 0 0.00020177 2.25273 
8.004 0.000112663 0.751685 0 0 0.6636 0.999 0.957 0 6.87592 0.001 0.000201687 2.25276 
8.005 0.000112615 0.7517 0 0 0.6638 0.999 0.958 0 6.8758 0.001 0.000201605 2.25278 
8.006 0.000112567 0.751716 0 0 0.664 0.999 0.959 0 6.87568 0 0.000201523 2.2528 
8.007 0.00011252 0.751731 0 0 0.6644 0.999 0.959 0 6.87555 0.003 0.000201442 2.25283 
8.008 0.000112473 0.751746 0 0 0.665 0.999 0.959 0 6.87543 0 0.000201361 2.25285 
8.009 0.000112426 0.751761 0 0 0.6652 0.999 0.959 0 6.8753 0.001 0.00020128 2.25287 
8.01 0.000112379 0.751776 0 0 0.6658 0.999 0.959 0 6.87518 0 0.0002012 2.25289 
8.011 0.000218359 0.751788 1.13378e-06 0.0002 0.667 0.999 0.955 0.016 6.87563 0.002 0.000288316 2.25291 
8.012 0.00111133 0.751718 1.35537e-05 0.0024 0.665 0.997 0.952 0.085 6.8776 0.004 0.000953013 2.25281 
8.013 0.00195092 0.751205 5.64539e-05 0.0102 0.656 0.995 0.947 0.093 6.88045 0.02 0.00145754 2.25202 
8.014 0.00295718 0.749759 0.000113738 0.021 0.6436 0.985 0.942 0.105 6.88415 0.012 0.00190383 2.2498 
8.015 0.00382287 0.747466 0.000176892 0.033 0.6294 0.975 0.937 0.095 6.88773 0.018 0.00225738 2.24625 
8.016 0.00481138 0.744259 0.000259968 0.0492 0.6116 0.964 0.935 0.1 6.89113 0.018 0.00257492 2.24123 
8.017 0.00567481 0.739966 0.000328137 0.0632 0.5942 0.952 0.931 0.103 6.89433 0.026 0.00284335 2.23446 
8.018 0.00663099 0.733985 0.000401783 0.0786 0.5718 0.936 0.925 0.091 6.89801 0.034 0.00318085 2.2249 
8.019 0.00717311 0.727978 0.000459359 0.0912 0.5518 0.921 0.92 0.086 6.90086 0.041 0.00335519 2.21517 
8.02 0.00785771 0.721296 0.000503846 0.1018 0.5342 0.903 0.919 0.094 6.90386 0.045 0.00359967 2.20421 
8.021 0.00879891 0.713798 0.000584073 0.1196 0.5088 0.884 0.913 0.089 6.90724 0.043 0.00392172 2.19179 
8.022 0.00968256 0.705612 0.000643601 0.1342 0.4856 0.861 0.915 0.095 6.91051 0.05 0.00423147 2.17809 
8.023 0.0099861 0.697828 0.000651312 0.1378 0.4714 0.844 0.909 0.087 6.91379 0.044 0.00441618 2.16492 
8.024 0.00986809 0.69015 0.000661195 0.1418 0.4578 0.826 0.908 0.082 6.91655 0.051 0.00444644 2.15181 
8.025 0.00996659 0.682256 0.000684636 0.1486 0.4402 0.808 0.903 0.062 6.9192 0.059 0.00451493 2.13821 
8.026 0.0103032 0.674156 0.000702184 0.1542 0.424 0.787 0.902 0.068 6.92176 0.051 0.00462873 2.12417 
8.027 0.0106115 0.666017 0.000718124 0.1596 0.4076 0.773 0.898 0.077 6.92456 0.065 0.00481036 2.10997 
8.028 0.0105616 0.65853 0.000719159 0.1612 0.3936 0.751 0.896 0.072 6.92705 0.059 0.00482701 2.09682 
8.029 0.0105037 0.65073 0.000705578 0.1604 0.3816 0.731 0.893 0.081 6.9298 0.069 0.00487338 2.08305 
8.03 0.0103619 0.643341 0.00070989 0.1626 0.3684 0.713 0.888 0.065 6.93233 0.076 0.00494571 2.06991 
8.031 0.0105118 0.636789 0.000720792 0.1662 0.355 0.7 0.883 0.059 6.93453 0.06 0.00501519 2.05821 
8.032 0.0104966 0.629256 0.000714579 0.1664 0.3424 0.682 0.877 0.063 6.937 0.056 0.00506807 2.04474 
8.033 0.0103937 0.622839 0.000713439 0.1672 0.3316 0.668 0.874 0.057 6.93907 0.059 0.00507437 2.0332 
8.034 0.0102923 0.616288 0.000707091 0.1676 0.3206 0.649 0.867 0.058 6.94109 0.064 0.00510082 2.02133 
8.035 0.00982964 0.609893 0.000678913 0.1628 0.313 0.633 0.868 0.048 6.94304 0.068 0.00503354 2.00963 
8.036 0.00955076 0.604135 0.000652247 0.1578 0.3046 0.622 0.87 0.05 6.94498 0.059 0.00499862 1.99903 
8.037 0.00967379 0.598655 0.000640943 0.1558 0.2954 0.605 0.87 0.068 6.94706 0.05 0.00502038 1.98896 
8.038 0.00947846 0.593183 0.000637111 0.1552 0.2852 0.588 0.862 0.06 6.94901 0.058 0.0049851 1.97892 
8.039 0.00920591 0.587701 0.000618498 0.1518 0.2766 0.576 0.862 0.056 6.95086 0.06 0.00490588 1.96884 
8.04 0.00880167 0.582785 0.000591249 0.146 0.2706 0.557 0.858 0.048 6.95277 0.061 0.00480308 1.95975 
8.041 0.00838478 0.578232 0.000567673 0.1412 0.2628 0.541 0.853 0.039 6.95443 0.063 0.00467915 1.9513 
8.042 0.00827227 0.574067 0.000553183 0.138 0.2554 0.534 0.851 0.045 6.95606 0.051 0.00464882 1.94355 
8.043 0.00804596 0.570117 0.000532152 0.1332 0.2484 0.524 0.849 0.046 6.95781 0.048 0.00460395 1.9362 
8.044 0.00776039 0.566202 0.000512731 0.1294 0.2426 0.508 0.847 0.035 6.95952 0.035 0.00451134 1.92888 
8.045 0.00746962 0.562698 0.000492748 0.1252 0.2356 0.495 0.845 0.039 6.96094 0.043 0.00438605 1.92229 
8.046 0.00721274 0.559477 0.000476943 0.122 0.2316 0.49 0.841 0.038 6.96233 0.052 0.00428325 1.91619 
8.047 0.00722164 0.556284 0.000470035 0.1204 0.224 0.485 0.841 0.038 6.96408 0.034 0.00430769 1.91012 
8.048 0.00701774 0.553467 0.000454681 0.1168 0.2192 0.473 0.838 0.038 6.96535 0.045 0.00421438 1.90477 
8.049 0.00679538 0.550634 0.000434866 0.112 0.2136 0.464 0.834 0.042 6.9668 0.036 0.00417328 1.89938 
8.05 0.00648634 0.547925 0.000423317 0.1096 0.2076 0.453 0.831 0.03 6.9681 0.04 0.00403097 1.89422 
8.051 0.00641049 0.54531 0.000410777 0.107 0.2034 0.445 0.829 0.037 6.96932 0.034 0.00399781 1.8892 
8.052 0.00628556 0.543093 0.000401407 0.105 0.198 0.441 0.827 0.036 6.97069 0.049 0.00395152 1.88493 
8.053 0.00605266 0.540866 0.000376333 0.0988 0.195 0.435 0.82 0.044 6.97208 0.031 0.00388731 1.88064 
8.054 0.00570069 0.539027 0.000353426 0.0934 0.1914 0.429 0.82 0.031 6.97335 0.038 0.00369349 1.87709 
8.055 0.0056112 0.537183 0.000346976 0.0922 0.189 0.424 0.818 0.04 6.97468 0.026 0.0036162 1.87352 
8.056 0.00541648 0.535408 0.000334339 0.0892 0.1864 0.414 0.81 0.034 6.97601 0.031 0.00354074 1.87007 
8.057 0.0050201 0.533867 0.000308393 0.0826 0.1854 0.406 0.806 0.029 6.97716 0.032 0.00343176 1.86706 
8.058 0.00484734 0.532532 0.000285377 0.0768 0.184 0.402 0.804 0.032 6.9783 0.042 0.00333093 1.86447 
8.059 0.00463079 0.531369 0.00027503 0.0742 0.1818 0.399 0.795 0.031 6.97944 0.033 0.00322917 1.86222 
8.06 0.004382 0.530405 0.000263753 0.0714 0.18 0.394 0.795 0.025 6.98039 0.032 0.00309058 1.86034 
8.061 0.00428782 0.529381 0.000259439 0.0702 0.177 0.387 0.795 0.023 6.98125 0.019 0.00304477 1.85836 
8.062 0.00425127 0.528451 0.000251457 0.0682 0.1752 0.384 0.794 0.026 6.98209 0.024 0.00303835 1.85656 
8.063 0.00423888 0.527467 0.000243327 0.0658 0.1716 0.384 0.79 0.035 6.98307 0.033 0.00302407 1.85466 
8.064 0.00410027 0.526641 0.000233596 0.0634 0.1714 0.381 0.787 0.036 6.98403 0.023 0.00299055 1.85308 
8.065 0.00392364 0.525886 0.000219106 0.0598 0.1708 0.378 0.786 0.029 6.98522 0.017 0.00290236 1.85163 
8.066 0.00378586 0.525257 0.000211893 0.0578 0.169 0.376 0.783 0.028 6.98614 0.022 0.00282851 1.85043 
8.067 0.00361552 0.524663 0.000199197 0.0546 0.1694 0.368 0.785 0.024 6.98716 0.032 0.00275043 1.84931 
8.068 0.00363673 0.524214 0.000187398 0.0514 0.169 0.368 0.781 0.045 6.98825 0.02 0.00274772 1.84847 
8.069 0.00330893 0.523856 0.000175394 0.0482 0.168 0.364 0.779 0.026 6.9894 0.019 0.00258711 1.84783 
8.07 0.00316154 0.523589 0.000167616 0.0462 0.1674 0.361 0.776 0.023 6.99025 0.018 0.00249601 1.84736 
8.071 0.00303339 0.523356 0.00016024 0.0442 0.1676 0.356 0.775 0.021 6.99113 0.016 0.002429 1.84696 
8.072 0.00288573 0.523212 0.000147747 0.0406 0.1672 0.353 0.771 0.023 6.99193 0.02 0.00238664 1.84675 
8.073 0.00298434 0.523133 0.000140716 0.0386 0.167 0.349 0.77 0.036 6.99303 0.015 0.00241169 1.84668 
8.074 0.00288377 0.523096 0.000132772 0.0366 0.1666 0.346 0.765 0.041 6.99418 0.025 0.0023806 1.84669 
8.075 0.00262839 0.523101 0.000128032 0.0352 0.1654 0.345 0.763 0.021 6.99514 0.018 0.00223921 1.84679 
8.076 0.00247111 0.523176 0.000117162 0.0322 0.1654 0.346 0.759 0.019 6.9959 0.023 0.00215287 1.84703 
8.077 0.00245268 0.52333 0.000109258 0.03 0.166 0.345 0.759 0.035 6.9967 0.011 0.0021333 1.84745 
8.078 0.00222636 0.523518 0.00010358 0.0284 0.1662 0.346 0.759 0.014 6.99753 0.016 0.00202694 1.84792 
8.079 0.00235295 0.523736 9.82297e-05 0.0268 0.1658 0.345 0.755 0.031 6.99857 0.016 0.00209001 1.84847 
8.08 0.00244147 0.523923 0.00010147 0.0276 0.1644 0.345 0.752 0.035 6.99962 0.018 0.00209973 1.84895 
8.081 0.00217904 0.52415 9.1597e-05 0.025 0.1644 0.348 0.748 0.022 7.00067 0.016 0.00199463 1.84952 
8.082 0.00223558 0.524384 8.99624e-05 0.0246 0.1646 0.346 0.748 0.03 7.00164 0.015 0.00201109 1.85008 
8.083 0.00203625 0.524671 8.32713e-05 0.0228 0.165 0.343 0.746 0.019 7.00254 0.011 0.00190052 1.85075 
8.084 0.00216149 0.524953 7.98119e-05 0.0218 0.165 0.341 0.744 0.033 7.00355 0.007 0.00195377 1.85141 
8.085 0.00199787 0.525298 7.48219e-05 0.0204 0.1644 0.341 0.739 0.022 7.0046 0.016 0.00186844 1.8522 
8.086 0.00194721 0.525606 7.68785e-05 0.0208 0.1636 0.338 0.738 0.022 7.00546 0.013 0.00182779 1.85291 
8.087 0.00199468 0.525931 7.31427e-05 0.0196 0.163 0.337 0.737 0.027 7.00648 0.011 0.00185212 1.85366 
8.088 0.00189412 0.526229 7.32121e-05 0.0196 0.1622 0.338 0.74 0.024 7.00731 0.009 0.00179805 1.85435 
8.089 0.00186371 0.526566 6.80762e-05 0.0182 0.1624 0.339 0.734 0.029 7.00822 0.018 0.00179034 1.85512 
8.09 0.00184746 0.526928 6.28516e-05 0.0168 0.1626 0.336 0.733 0.032 7.00916 0.009 0.00179002 1.85594 
8.091 0.00175943 0.527342 5.97304e-05 0.016 0.1626 0.331 0.735 0.024 7.01009 0.01 0.00172183 1.85686 
8.092 0.00181258 0.527723 6.20397e-05 0.0166 0.1634 0.333 0.732 0.031 7.01094 0.01 0.00175579 1.8577 
8.093 0.00184169 0.528118 6.15007e-05 0.0164 0.1628 0.331 0.736 0.028 7.01203 0.014 0.00177834 1.85857 
8.094 0.00165896 0.52849 5.62356e-05 0.015 0.163 0.327 0.734 0.016 7.01275 0.012 0.00168296 1.85938 
8.095 0.00164156 0.528955 5.33377e-05 0.0142 0.164 0.327 0.734 0.024 7.01355 0.006 0.00166638 1.86038 
8.096 0.00161809 0.529381 5.36085e-05 0.0142 0.1636 0.327 0.732 0.018 7.01443 0.007 0.0016508 1.86131 
8.097 0.00159427 0.529834 5.34458e-05 0.0142 0.1646 0.33 0.73 0.02 7.01517 0.016 0.00162132 1.86229 
8.098 0.00160285 0.530235 5.50172e-05 0.0146 0.1644 0.327 0.73 0.021 7.0159 0.013 0.00163102 1.86314 
8.099 0.00166744 0.530612 5.88869e-05 0.0156 0.1634 0.328 0.728 0.023 7.0167 0.01 0.00165232 1.86395 
8.1 0.0014593 0.530982 5.27977e-05 0.014 0.164 0.326 0.727 0.01 7.01722 0.008 0.00154334 1.86474 
8.101 0.00158819 0.531409 5.12309e-05 0.0136 0.165 0.326 0.721 0.022 7.01802 0.009 0.00159092 1.86565 
8.102 0.00153464 0.531825 4.88378e-05 0.013 0.166 0.324 0.722 0.024 7.0187 0.009 0.00156871 1.86652 
8.103 0.00157384 0.532281 4.87322e-05 0.013 0.1658 0.321 0.719 0.023 7.01958 0.006 0.00159318 1.86748 
8.104 0.00161878 0.532688 4.77014e-05 0.0126 0.166 0.321 0.719 0.033 7.02042 0.008 0.0016201 1.86833 
8.105 0.00157328 0.533128 4.67614e-05 0.0124 0.1662 0.322 0.718 0.023 7.0214 0.009 0.00159286 1.86925 
8.106 0.00153979 0.533516 5.21276e-05 0.0138 0.1652 0.321 0.716 0.024 7.02207 0.013 0.00156256 1.87006 
8.107 0.00164772 0.533898 5.26518e-05 0.014 0.1656 0.322 0.712 0.028 7.02297 0.009 0.00160773 1.87085 
8.108 0.00152557 0.534286 5.04981e-05 0.0134 0.1656 0.32 0.711 0.016 7.02371 0.014 0.00154371 1.87165 
8.109 0.00144044 0.534736 4.63972e-05 0.0124 0.1654 0.32 0.711 0.018 7.02444 0.012 0.00148985 1.87258 
8.11 0.00148659 0.535164 4.3835e-05 0.0116 0.1648 0.316 0.713 0.021 7.02515 0.011 0.00151432 1.87346 
8.111 0.00156952 0.535641 4.32288e-05 0.0114 0.1648 0.315 0.71 0.028 7.02612 0.011 0.00157953 1.87445 
8.112 0.00147728 0.536073 4.77666e-05 0.0126 0.1634 0.314 0.708 0.014 7.02687 0.01 0.0015102 1.87534 
8.113 0.00151271 0.536533 4.43772e-05 0.0118 0.1642 0.313 0.708 0.024 7.02772 0.01 0.00151418 1.87628 
8.114 0.00148072 0.536943 4.58471e-05 0.0122 0.1638 0.315 0.706 0.019 7.02849 0.009 0.00150864 1.87712 
8.115 0.00146285 0.537385 4.35303e-05 0.0116 0.1638 0.317 0.704 0.018 7.02928 0.008 0.00149277 1.87802 
8.116 0.00135847 0.537822 4.22799e-05 0.0112 0.1638 0.318 0.704 0.014 7.02982 0.008 0.00143623 1.87891 
8.117 0.00134237 0.538307 4.09382e-05 0.0108 0.1636 0.32 0.704 0.015 7.03045 0.009 0.0014255 1.8799 
8.118 0.00129786 0.538757 4.2595e-05 0.0112 0.1634 0.317 0.703 0.015 7.03084 0.005 0.00137374 1.88082 
8.119 0.00138988 0.539222 4.24858e-05 0.0112 0.1642 0.317 0.704 0.015 7.03151 0.009 0.00143873 1.88176 
8.12 0.00144499 0.539643 4.24882e-05 0.0112 0.1638 0.316 0.701 0.025 7.03215 0.008 0.00147228 1.88262 
8.121 0.00156951 0.540088 4.37385e-05 0.0116 0.1636 0.316 0.701 0.027 7.03321 0.009 0.0015371 1.88352 
8.122 0.0015034 0.540501 4.21079e-05 0.0112 0.164 0.311 0.698 0.024 7.03407 0.002 0.0015098 1.88435 
8.123 0.00142053 0.540995 3.8945e-05 0.0104 0.1644 0.311 0.701 0.03 7.03484 0.007 0.00145841 1.88534 
8.124 0.00140004 0.54146 3.72973e-05 0.01 0.1644 0.309 0.703 0.02 7.03564 0.007 0.00145376 1.88627 
8.125 0.00141467 0.541973 3.96267e-05 0.0106 0.1644 0.311 0.704 0.019 7.03645 0.003 0.00144843 1.8873 
8.126 0.00142948 0.542427 4.10939e-05 0.011 0.1646 0.309 0.702 0.023 7.03722 0.01 0.00145248 1.8882 
8.127 0.00152768 0.542851 4.52412e-05 0.012 0.1636 0.308 0.701 0.024 7.0381 0.015 0.00150225 1.88904 
8.128 0.0014607 0.543225 4.57965e-05 0.0122 0.164 0.307 0.701 0.018 7.03884 0.008 0.00146807 1.88979 
8.129 0.00141234 0.543606 4.73516e-05 0.0126 0.1638 0.306 0.699 0.012 7.03947 0.009 0.00144528 1.89054 
8.13 0.00154967 0.543939 5.14093e-05 0.0136 0.1628 0.308 0.697 0.023 7.04013 0.006 0.00150621 1.89119 
8.131 0.00167964 0.544275 5.25955e-05 0.014 0.1628 0.307 0.695 0.032 7.04115 0.004 0.00157913 1.89186 
8.132 0.00149032 0.544576 5.20782e-05 0.0138 0.1628 0.307 0.695 0.016 7.04186 0.005 0.00149089 1.89245 
8.133 0.00151408 0.544941 4.73585e-05 0.0126 0.163 0.306 0.696 0.019 7.04257 0.01 0.00148041 1.89316 
8.134 0.00155441 0.545294 4.87962e-05 0.013 0.1626 0.308 0.697 0.021 7.04339 0.016 0.00149548 1.89386 
8.135 0.00145039 0.545672 4.72704e-05 0.0126 0.1626 0.306 0.69 0.02 7.04406 0.012 0.00145986 1.8946 
8.136 0.00154772 0.546039 4.57147e-05 0.0122 0.1624 0.307 0.685 0.026 7.04485 0.003 0.00152045 1.89532 
8.137 0.00147084 0.546467 4.53635e-05 0.012 0.162 0.31 0.682 0.021 7.04565 0.005 0.00148606 1.89617 
8.138 0.00144113 0.546834 4.75328e-05 0.0126 0.162 0.31 0.688 0.014 7.0463 0.007 0.0014459 1.8969 
8.139 0.00148543 0.547236 4.67977e-05 0.0124 0.1622 0.311 0.687 0.024 7.04706 0.009 0.00144771 1.89769 
8.14 0.00148634 0.547585 4.74354e-05 0.0126 0.1624 0.309 0.689 0.022 7.04783 0.004 0.00147346 1.89838 
8.141 0.00143804 0.547991 4.49611e-05 0.012 0.1624 0.309 0.692 0.017 7.04857 0.007 0.00144173 1.89918 
8.142 0.00140673 0.548399 4.23902e-05 0.0114 0.1618 0.309 0.692 0.021 7.04916 0.013 0.00141336 1.89998 
8.143 0.00134295 0.548864 4.01096e-05 0.0108 0.1618 0.309 0.69 0.016 7.04988 0.008 0.00139872 1.90089 
8.144 0.00138279 0.549313 4.01088e-05 0.0108 0.1624 0.308 0.686 0.02 7.05054 0.009 0.00140124 1.90178 
8.145 0.00132479 0.549815 3.85613e-05 0.0104 0.1634 0.309 0.681 0.021 7.05127 0.007 0.00138211 1.90277 
8.146 0.00132634 0.550279 3.79754e-05 0.0102 0.1634 0.311 0.68 0.017 7.05193 0.004 0.00138346 1.90368 
8.147 0.00141961 0.550775 3.74398e-05 0.01 0.1632 0.312 0.68 0.021 7.05275 0.009 0.00143551 1.90466 
8.148 0.00133486 0.551223 3.81291e-05 0.0102 0.1638 0.312 0.679 0.021 7.05344 0.007 0.00139169 1.90555 
8.149 0.00151342 0.551725 3.81971e-05 0.0102 0.1642 0.31 0.679 0.035 7.05439 0.004 0.00148603 1.90654 
8.15 0.00143919 0.552162 3.88996e-05 0.0104 0.1646 0.31 0.675 0.02 7.05532 0.006 0.00145656 1.9074 
8.151 0.00134035 0.552621 3.78362e-05 0.01 0.1646 0.31 0.674 0.02 7.05601 0.002 0.0014092 1.90831 
8.152 0.0013505 0.553059 3.93168e-05 0.0104 0.1644 0.313 0.672 0.02 7.05668 0.01 0.0013992 1.90918 
8.153 0.00130326 0.553521 4.07558e-05 0.0108 0.164 0.314 0.677 0.015 7.05727 0.01 0.00135917 1.91009 
8.154 0.00141863 0.553927 4.06996e-05 0.0108 0.1638 0.313 0.68 0.016 7.05806 0.011 0.00142906 1.91088 
8.155 0.00127796 0.554371 3.93748e-05 0.0104 0.1642 0.313 0.68 0.012 7.05864 0.011 0.00135963 1.91175 
8.156 0.00131761 0.554804 3.85147e-05 0.0102 0.1648 0.314 0.68 0.023 7.05919 0.007 0.00137879 1.9126 
8.157 0.00139213 0.555239 4.5603e-05 0.012 0.1652 0.307 0.68 0.017 7.05998 0.012 0.00142548 1.91345 
8.158 0.00142845 0.555579 4.56522e-05 0.012 0.1662 0.303 0.678 0.022 7.06059 0.01 0.00143679 1.91412 
8.159 0.00154948 0.555939 4.55823e-05 0.012 0.1656 0.307 0.678 0.027 7.06154 0.003 0.00149928 1.91482 
8.16 0.00142005 0.556299 4.48394e-05 0.0118 0.1658 0.306 0.675 0.016 7.06227 0.009 0.00143964 1.91552 
8.161 0.00136855 0.556703 4.3391e-05 0.0114 0.1666 0.304 0.676 0.016 7.0629 0.006 0.00140987 1.91631 
8.162 0.00143406 0.557084 4.42036e-05 0.0116 0.1666 0.306 0.676 0.018 7.0636 0.007 0.00145206 1.91705 
8.163 0.00150768 0.557483 4.46584e-05 0.0118 0.1662 0.304 0.677 0.025 7.06452 0.006 0.00149219 1.91783 
8.164 0.00142513 0.55787 4.15093e-05 0.011 0.1668 0.302 0.673 0.022 7.06538 0.011 0.00145316 1.91858 
8.165 0.0013346 0.558334 3.84982e-05 0.0102 0.1676 0.301 0.672 0.023 7.06612 0.01 0.00140064 1.91948 
8.166 0.00135053 0.558786 3.86207e-05 0.0102 0.1674 0.3 0.669 0.016 7.06691 0.005 0.00140879 1.92036 
8.167 0.00135134 0.559284 3.54119e-05 0.0094 0.1678 0.299 0.666 0.023 7.06763 0.004 0.00140507 1.92134 
8.168 0.00136864 0.559752 3.60172e-05 0.0096 0.1678 0.302 0.665 0.022 7.06847 0.015 0.00141651 1.92225 
8.169 0.0012624 0.560268 3.53617e-05 0.0094 0.1678 0.3 0.668 0.018 7.06918 0.008 0.00134309 1.92326 
8.17 0.00124504 0.560739 3.36719e-05 0.009 0.1684 0.3 0.662 0.016 7.06981 0.01 0.00132386 1.92417 
8.171 0.00130836 0.561267 3.37257e-05 0.009 0.1686 0.302 0.661 0.019 7.07062 0.013 0.00136347 1.9252 
8.172 0.00128117 0.561777 2.93986e-05 0.0078 0.1692 0.301 0.656 0.02 7.07139 0.011 0.00137076 1.9262 
8.173 0.00113667 0.56236 2.79507e-05 0.0074 0.17 0.302 0.654 0.012 7.07209 0.011 0.00129101 1.92735 
8.174 0.00117321 0.562923 2.4616e-05 0.0064 0.1704 0.302 0.655 0.024 7.07267 0.006 0.00130258 1.92845 
8.175 0.00116111 0.56354 2.56122e-05 0.0066 0.1702 0.305 0.656 0.021 7.07351 0.008 0.00131879 1.92968 
8.176 0.00115541 0.564095 2.80657e-05 0.0072 0.1702 0.305 0.653 0.017 7.07422 0.01 0.00130835 1.93077 
8.177 0.00121538 0.564649 2.88587e-05 0.0074 0.17 0.306 0.651 0.02 7.07497 0.01 0.00132496 1.93187 
8.178 0.00117016 0.565149 2.90106e-05 0.0074 0.1702 0.306 0.652 0.014 7.07565 0.009 0.00128652 1.93285 
8.179 0.0011608 0.565701 2.90041e-05 0.0074 0.1706 0.307 0.655 0.017 7.07631 0.006 0.00127738 1.93394 
8.18 0.00107115 0.566229 2.82048e-05 0.0072 0.1712 0.304 0.651 0.013 7.07681 0.003 0.00122683 1.93498 
8.181 0.00114625 0.566768 2.83658e-05 0.0072 0.171 0.301 0.652 0.012 7.07748 0.007 0.00126493 1.93604 
8.182 0.0012415 0.567287 2.74962e-05 0.007 0.1712 0.302 0.652 0.024 7.07819 0.007 0.00131837 1.93706 
8.183 0.00113403 0.567863 2.41939e-05 0.0062 0.1718 0.302 0.65 0.012 7.079 0.003 0.00127021 1.93818 
8.184 0.00112831 0.568413 2.58913e-05 0.0066 0.1716 0.302 0.653 0.013 7.07967 0.007 0.00125435 1.93925 
8.185 0.00109384 0.568998 2.34746e-05 0.006 0.1724 0.303 0.655 0.018 7.08023 0.008 0.00122696 1.94039 
8.186 0.00116685 0.569566 2.28554e-05 0.0058 0.173 0.304 0.658 0.022 7.081 0.007 0.00128334 1.9415 
8.187 0.00110732 0.570192 2.2175e-05 0.0056 0.1732 0.305 0.659 0.018 7.08179 0.003 0.00126144 1.94271 
8.188 0.00114934 0.570767 2.12166e-05 0.0054 0.1742 0.304 0.661 0.021 7.08259 0.003 0.00129304 1.94383 
8.189 0.00113387 0.571362 2.46072e-05 0.0062 0.1742 0.305 0.656 0.016 7.08337 0.007 0.00126516 1.94499 
